2295,3107,3782,4196,4429,3962,1
2301,3101,3775,4178,4449,3980,1
2341,3151,3837,4244,4524,4051,1
2338,3134,3814,4219,4539,4072,1
2375,3179,3856,4267,4587,4134,1
2309,3092,3748,4155,4504,4049,1
2238,2995,3643,4060,4370,3939,1
2244,3003,3660,4079,4365,3931,1
2305,3124,3818,4241,4498,4027,1
2362,3196,3900,4317,4580,4089,1
2291,3089,3770,4192,4508,4032,1
2324,3160,3860,4277,4541,4052,1
2339,3156,3852,4262,4512,4039,1
2276,3076,3747,4141,4407,3945,1
2327,3152,3837,4243,4470,3986,1
2311,3130,3813,4223,4474,3979,1
2317,3133,3828,4248,4486,3999,1
2309,3127,3811,4216,4483,4007,1
2329,3142,3849,4266,4499,4020,1
2344,3159,3853,4276,4529,4062,1
2347,3139,3803,4215,4547,4083,1
2286,3061,3710,4111,4485,4041,1
2274,3051,3701,4091,4496,4045,1
2256,3043,3688,4081,4488,4023,1
2243,3040,3715,4124,4444,3986,1
2291,3111,3797,4213,4505,4031,1
2328,3162,3858,4283,4538,4055,1
2350,3198,3912,4340,4603,4100,1
2341,3162,3865,4272,4545,4054,1
2297,3113,3793,4200,4491,4012,1
2317,3144,3853,4256,4501,4023,1
2309,3128,3827,4232,4496,4020,1
2319,3153,3848,4259,4534,4046,1
2360,3169,3864,4294,4529,4072,1
2276,3061,3698,4107,4456,4011,1
2279,3055,3695,4111,4468,4025,1
2270,3062,3720,4126,4452,4022,1
2240,3037,3700,4109,4413,3969,1
2237,3033,3686,4078,4430,3980,1
2247,3036,3689,4090,4446,3977,1
2325,3130,3802,4206,4508,4017,1
2330,3133,3812,4222,4477,4015,1
2308,3115,3797,4205,4445,3969,1
2304,3092,3769,4182,4464,3987,1
2255,3029,3686,4100,4412,3958,1
2264,3053,3703,4105,4459,4003,1
2277,3051,3689,4097,4464,4022,1
2258,3040,3670,4072,4445,4021,1
2321,3108,3739,4148,4495,4060,1
2341,3126,3774,4181,4497,4040,1
2299,3087,3754,4164,4445,3970,1
2331,3120,3788,4199,4511,4046,1
2380,3166,3842,4243,4573,4109,1
2286,3065,3719,4112,4465,4001,1
2254,3040,3704,4126,4408,3953,1
1102,1600,1928,2112,2722,2590,1
1120,1622,1961,2145,2776,2637,1
1134,1650,1990,2178,2808,2656,1
1127,1633,1975,2158,2797,2654,1
1114,1609,1938,2123,2757,2611,1
1149,1656,2003,2194,2793,2645,1
1140,1649,1996,2178,2789,2644,1
1133,1647,1988,2166,2800,2655,1
1143,1655,1986,2177,2791,2640,1
1084,1560,1870,2049,2642,2529,1
1086,1569,1885,2060,2668,2552,1
1119,1616,1938,2123,2730,2600,1
1135,1648,1977,2157,2767,2622,1
1148,1655,1998,2176,2801,2645,1
1100,1592,1913,2088,2700,2585,1
1094,1585,1903,2074,2691,2572,1
1086,1573,1883,2059,2666,2552,1
1090,1582,1899,2074,2681,2561,1
1100,1598,1921,2098,2707,2585,1
1099,1592,1913,2089,2704,2586,1
1136,1643,1978,2156,2785,2651,1
1126,1626,1955,2133,2756,2628,1
1112,1605,1922,2101,2713,2598,1
1093,1579,1894,2066,2678,2569,1
1099,1593,1914,2085,2691,2580,1
1111,1618,1939,2110,2732,2615,1
1103,1596,1914,2087,2712,2597,1
1088,1574,1886,2060,2680,2572,1
1157,1660,1990,2176,2825,2695,1
1149,1658,1989,2163,2806,2666,1
1134,1635,1963,2146,2769,2648,1
1127,1627,1955,2129,2758,2616,1
1114,1602,1928,2094,2718,2600,1
1089,1584,1900,2071,2680,2576,1
1101,1596,1914,2089,2699,2588,1
1118,1621,1947,2121,2750,2640,1
1121,1627,1958,2137,2760,2630,1
1133,1638,1974,2152,2781,2656,1
1126,1624,1960,2144,2759,2641,1
1143,1653,1989,2174,2790,2662,1
1128,1628,1954,2132,2752,2624,1
1118,1610,1927,2098,2713,2590,1
1114,1611,1938,2112,2722,2599,1
1115,1612,1936,2115,2733,2622,1
1102,1596,1913,2089,2711,2603,1
1113,1593,1922,2093,2712,2600,1
1116,1610,1926,2099,2734,2618,1
1119,1611,1934,2105,2743,2615,1
1153,1688,2040,2217,2894,2757,1
1131,1637,1967,2139,2796,2662,1
1136,1640,1968,2153,2785,2662,1
1121,1616,1942,2118,2742,2628,1
1158,1663,1991,2177,2790,2659,1
1135,1639,1964,2145,2752,2624,1
1115,1609,1931,2105,2710,2589,1
1111,1601,1919,2096,2711,2593,1
1113,1604,1918,2099,2714,2600,1
1103,1600,1917,2094,2721,2600,1
1105,1587,1913,2086,2709,2592,1
1101,1593,1913,2080,2699,2607,1
1147,1658,1999,2186,2840,2702,1
1141,1642,1979,2167,2821,2700,1
1135,1631,1970,2145,2796,2672,1
1127,1626,1955,2121,2769,2647,1
1119,1611,1935,2105,2740,2627,1
1119,1608,1929,2098,2737,2624,1
1139,1650,1984,2152,2788,2660,1
1144,1657,1988,2158,2791,2656,1
1120,1616,1946,2115,2728,2610,1
1117,1606,1932,2098,2721,2601,1
1110,1605,1924,2097,2711,2594,1
1108,1606,1921,2097,2705,2589,1
1104,1588,1904,2084,2693,2580,1
1129,1628,1972,2149,2789,2655,1
1129,1626,1963,2141,2776,2646,1
1133,1633,1961,2134,2781,2645,1
1136,1644,1971,2140,2805,2674,1
1133,1637,1965,2137,2798,2660,1
1121,1610,1929,2102,2732,2616,1
1110,1592,1905,2073,2698,2593,1
1122,1615,1937,2112,2744,2627,1
1129,1630,1958,2132,2758,2640,1
1153,1656,1987,2162,2786,2659,1
1142,1657,1980,2149,2788,2651,1
1126,1629,1953,2129,2753,2633,1
1116,1620,1937,2117,2729,2612,1
1116,1613,1930,2099,2710,2592,1
1109,1607,1932,2111,2751,2632,1
1121,1613,1941,2119,2767,2642,1
1125,1634,1976,2160,2784,2648,1
1149,1665,2009,2194,2832,2681,1
1152,1668,2012,2187,2841,2696,1
1132,1642,1971,2141,2798,2669,1
1116,1613,1931,2100,2739,2615,1
1111,1600,1931,2108,2729,2622,1
1119,1612,1939,2107,2746,2633,1
1125,1631,1965,2128,2779,2665,1
1122,1622,1957,2129,2757,2638,1
1135,1629,1947,2120,2744,2611,1
1124,1622,1950,2128,2742,2628,1
1121,1607,1934,2122,2767,2642,1
1110,1602,1928,2103,2755,2633,1
1131,1657,1993,2145,2827,2662,1
1166,1703,2048,2211,2883,2709,1
1183,1718,2066,2229,2918,2762,1
1136,1648,1989,2158,2825,2694,1
1113,1612,1957,2125,2767,2635,1
1091,1579,1901,2064,2685,2570,1
1098,1590,1904,2072,2699,2594,1
1116,1599,1933,2105,2722,2613,1
1120,1617,1947,2117,2761,2639,1
1125,1624,1966,2141,2754,2638,1
1123,1625,1957,2132,2779,2668,1
1115,1614,1949,2120,2774,2661,1
1150,1657,1999,2184,2831,2686,1
1163,1681,2019,2187,2850,2692,1
1174,1692,2049,2221,2892,2742,1
1154,1681,2015,2186,2862,2732,1
1125,1630,1965,2133,2798,2666,1
1104,1597,1921,2100,2721,2605,1
1095,1588,1908,2077,2690,2592,1
1113,1599,1930,2093,2721,2613,1
1111,1611,1939,2110,2737,2624,1
1113,1609,1937,2111,2769,2650,1
1111,1617,1942,2115,2778,2664,1
1120,1623,1944,2119,2786,2671,1
1124,1631,1960,2127,2805,2675,1
1149,1665,2002,2166,2836,2686,1
1181,1705,2050,2219,2895,2742,1
1171,1696,2037,2210,2885,2755,1
1141,1659,1988,2164,2838,2720,1
1118,1624,1954,2124,2783,2668,1
1107,1595,1919,2089,2718,2610,1
1105,1589,1912,2082,2708,2597,1
1126,1619,1950,2131,2773,2657,1
1119,1621,1948,2124,2779,2667,1
1120,1622,1946,2116,2780,2669,1
1123,1626,1950,2117,2793,2675,1
1144,1660,1996,2161,2838,2703,1
1166,1700,2041,2210,2880,2737,1
1166,1686,2026,2200,2879,2754,1
1149,1663,2001,2170,2847,2727,1
1133,1635,1969,2141,2805,2694,1
1110,1605,1937,2108,2751,2640,1
1115,1613,1937,2109,2748,2619,1
1142,1655,1989,2168,2814,2689,1
1119,1617,1951,2117,2772,2656,1
1115,1604,1930,2100,2754,2623,1
1130,1644,1976,2140,2820,2683,1
1146,1671,1999,2155,2837,2688,1
1169,1694,2043,2214,2899,2758,1
1151,1667,2008,2175,2853,2732,1
1131,1644,1978,2155,2824,2704,1
1097,1590,1913,2087,2701,2573,1
1171,1683,2040,2214,2855,2718,1
1113,1603,1931,2102,2757,2631,1
1118,1619,1952,2115,2750,2614,1
1139,1658,1995,2167,2818,2675,1
1136,1645,1983,2152,2805,2668,1
1167,1697,2049,2223,2885,2740,1
1155,1676,2022,2198,2883,2744,1
1139,1639,1972,2138,2774,2643,1
1154,1672,2016,2181,2835,2710,1
1124,1625,1957,2126,2774,2654,1
1135,1647,1976,2142,2798,2660,1
1155,1679,2017,2177,2833,2688,1
1160,1683,2018,2187,2858,2711,1
1166,1707,2055,2220,2909,2756,1
1138,1641,1974,2152,2801,2688,1
1127,1631,1953,2126,2784,2676,1
1139,1645,1981,2152,2808,2678,1
1177,1706,2052,2227,2885,2740,1
1172,1713,2061,2242,2899,2749,1
1127,1632,1965,2140,2783,2662,1
1120,1619,1949,2129,2759,2639,1
1130,1638,1972,2149,2791,2674,1
1136,1637,1965,2136,2798,2689,1
1141,1650,1981,2153,2827,2713,1
1184,1706,2045,2225,2917,2777,1
1183,1720,2065,2241,2945,2797,1
1128,1629,1963,2138,2770,2660,1
1136,1643,1981,2147,2799,2680,1
1154,1671,2010,2185,2854,2728,1
1161,1688,2029,2219,2870,2754,1
1118,1615,1942,2125,2748,2635,1
1104,1610,1936,2109,2719,2598,1
1121,1625,1954,2130,2744,2628,1
1136,1642,1975,2143,2774,2661,1
1137,1648,1984,2152,2793,2667,1
1143,1659,1998,2177,2804,2679,1
1093,1583,1899,2063,2669,2560,1
1099,1600,1915,2080,2679,2566,1
1112,1624,1950,2115,2709,2599,1
1120,1625,1950,2126,2720,2598,1
1092,1583,1908,2077,2662,2555,1
1115,1607,1937,2108,2704,2580,1
1086,1572,1896,2061,2653,2547,1
1117,1607,1929,2095,2717,2595,1
1091,1584,1907,2078,2672,2568,1
1096,1579,1895,2061,2666,2562,1
257,376,260,179,57,45,1
261,366,260,187,56,43,1
261,375,270,211,57,44,1
262,382,267,195,57,44,1
264,377,263,194,56,45,1
264,381,267,212,53,46,1
262,373,269,204,59,44,1
258,373,265,206,60,46,1
266,390,281,229,58,44,1
263,385,274,226,58,46,1
264,373,271,243,57,47,1
258,376,271,222,59,46,1
263,371,274,242,57,44,1
257,377,277,238,58,45,1
269,383,278,251,57,45,1
270,390,278,244,57,44,1
264,386,274,244,58,48,1
264,384,277,235,56,43,1
264,377,274,219,56,43,1
262,368,267,217,57,44,1
270,382,274,245,57,45,1
264,378,280,265,59,41,1
268,381,278,262,57,47,1
269,383,277,250,57,46,1
268,378,277,258,61,44,1
270,382,273,274,58,45,1
270,383,281,251,59,43,1
264,391,280,268,56,45,1
258,363,258,179,57,44,1
262,369,263,208,59,44,1
264,373,262,217,60,47,1
264,378,262,211,59,45,1
266,389,279,267,60,43,1
273,383,285,298,56,44,1
266,390,280,279,56,46,1
266,392,283,278,55,44,1
271,386,283,272,58,44,1
273,383,282,270,57,46,1
273,389,287,302,60,45,1
274,392,295,340,59,47,1
261,377,266,187,55,44,1
263,377,266,196,56,46,1
266,384,274,220,59,46,1
264,371,269,194,58,46,1
274,398,284,270,62,44,1
271,397,277,253,59,45,1
271,390,275,269,57,48,1
271,390,285,299,58,45,1
270,390,288,289,59,42,1
275,385,281,281,59,44,1
275,385,287,320,57,46,1
277,386,291,314,58,45,1
260,370,267,180,56,45,1
263,381,266,196,57,45,1
275,383,282,314,58,43,1
266,371,261,192,55,46,1
269,383,275,245,58,45,1
261,392,281,257,58,46,1
269,396,283,249,58,44,1
275,395,289,280,58,46,1
274,386,290,308,55,44,1
276,393,295,349,61,45,1
275,378,281,302,59,46,1
277,398,298,376,61,47,1
277,390,290,353,61,44,1
263,366,265,175,58,46,1
282,402,301,403,62,50,1
266,381,272,237,59,46,1
269,388,281,264,59,45,1
269,401,292,310,61,47,1
274,395,285,283,62,47,1
270,399,298,305,61,44,1
276,390,290,314,62,44,1
274,381,291,330,57,44,1
279,390,285,323,59,45,1
271,386,285,309,57,45,1
275,383,284,285,57,46,1
273,385,285,363,61,45,1
282,402,303,439,62,50,1
276,395,298,361,60,48,1
276,402,294,330,60,47,1
276,399,297,331,61,47,1
280,399,304,360,61,48,1
277,386,297,358,59,48,1
279,397,300,389,62,50,1
276,393,295,383,60,47,1
281,391,293,393,61,48,1
279,375,280,307,61,47,1
286,404,311,477,63,51,1
285,385,290,350,62,46,1
271,385,289,355,60,47,1
276,390,295,394,60,48,1
281,398,301,416,63,51,1
280,373,281,309,61,47,1
282,398,303,410,64,50,1
275,382,287,338,61,48,1
282,385,295,360,61,47,1
279,364,260,216,58,46,1
281,364,274,320,62,48,1
285,403,314,464,63,48,1
282,397,306,437,61,47,1
283,386,297,404,62,51,1
280,368,280,312,61,50,1
279,377,285,324,61,46,1
288,390,297,438,66,51,1
283,393,306,414,65,52,1
279,371,277,308,61,48,1
277,366,277,298,62,46,1
285,370,278,343,59,47,1
274,357,271,284,60,47,1
288,369,261,227,55,48,1
283,373,267,248,59,47,1
286,369,266,258,60,51,1
292,376,259,202,57,45,1
292,377,259,166,56,46,1
279,361,272,273,62,45,1
291,384,265,171,60,48,1
294,391,260,142,59,46,1
300,393,258,122,56,46,1
300,401,260,137,57,44,1
1281,1888,2264,2479,3183,3016,1
302,399,256,131,56,45,1
1304,1927,2308,2525,3228,3057,1
1286,1888,2260,2477,3180,3011,1
1298,1922,2299,2537,3265,3098,1
1306,1920,2307,2547,3264,3101,1
1301,1920,2297,2533,3249,3083,1
1294,1909,2288,2517,3248,3078,1
1300,1911,2302,2533,3253,3088,1
1308,1920,2299,2534,3256,3094,1
1303,1905,2282,2507,3232,3082,1
1288,1899,2281,2514,3227,3056,1
1294,1912,2295,2526,3257,3096,1
1306,1925,2297,2528,3262,3100,1
1280,1887,2270,2492,3202,3026,1
1297,1907,2288,2507,3221,3051,1
1285,1885,2263,2482,3195,3027,1
1302,1917,2293,2527,3249,3085,1
1297,1913,2294,2517,3242,3089,1
1294,1920,2299,2520,3249,3082,1
1288,1910,2288,2517,3243,3086,1
1295,1911,2291,2513,3231,3060,1
1280,1880,2259,2476,3185,3018,1
1268,1870,2238,2470,3174,3002,1
1265,1869,2246,2474,3171,3005,1
1270,1878,2253,2481,3186,3018,1
1298,1915,2299,2530,3245,3093,1
1295,1901,2283,2515,3233,3064,1
1282,1885,2263,2477,3189,3027,1
1269,1871,2237,2460,3160,3001,1
1258,1862,2235,2448,3147,2990,1
1258,1863,2240,2455,3156,2996,1
1267,1877,2249,2476,3183,3008,1
1271,1869,2254,2479,3190,3011,1
1283,1893,2264,2493,3214,3044,1
1253,1849,2222,2442,3129,2958,1
1295,1903,2283,2515,3235,3080,1
1283,1901,2274,2499,3222,3056,1
1283,1892,2263,2485,3195,3036,1
1274,1878,2243,2464,3156,2995,1
1263,1866,2238,2443,3151,2988,1
1253,1859,2230,2457,3160,2997,1
1257,1860,2233,2456,3168,2993,1
1247,1849,2224,2442,3155,2985,1
1244,1838,2204,2423,3129,2965,1
1293,1915,2289,2513,3242,3087,1
1288,1907,2282,2511,3231,3070,1
1280,1880,2261,2485,3199,3048,1
1271,1885,2254,2483,3199,3029,1
1267,1880,2246,2470,3186,3017,1
1255,1856,2221,2452,3166,3005,1
1240,1843,2207,2434,3143,2987,1
1238,1824,2189,2403,3112,2952,1
1233,1839,2202,2414,3120,2954,1
1245,1837,2204,2414,3110,2947,1
1257,1862,2229,2451,3151,2985,1
1255,1859,2228,2443,3142,2976,1
1288,1903,2283,2517,3242,3084,1
1276,1887,2260,2494,3220,3055,1
1250,1858,2228,2453,3170,3005,1
1237,1826,2191,2412,3099,2943,1
1234,1825,2189,2391,3090,2938,1
1248,1853,2216,2419,3130,2971,1
1249,1849,2211,2431,3125,2965,1
1260,1859,2222,2438,3132,2977,1
1264,1863,2233,2441,3149,2989,1
1260,1863,2230,2444,3159,2992,1
1294,1914,2294,2525,3264,3096,1
1240,1826,2185,2392,3077,2932,1
1244,1822,2176,2382,3060,2928,1
1290,1900,2284,2506,3223,3062,1
1270,1872,2247,2473,3182,3019,1
1260,1858,2233,2442,3152,2986,1
1255,1862,2226,2445,3137,2974,1
1260,1868,2225,2443,3142,2986,1
1266,1870,2237,2448,3164,3010,1
1256,1868,2235,2451,3167,3010,1
1250,1858,2224,2440,3143,2993,1
1242,1844,2208,2415,3109,2969,1
1234,1825,2186,2388,3073,2928,1
1237,1816,2172,2379,3060,2921,1
1243,1829,2183,2393,3079,2949,1
1287,1891,2269,2480,3162,2996,1
1328,1956,2362,2587,3256,3050,1
1276,1891,2261,2487,3195,3040,1
1390,2050,2471,2703,3388,3176,1
1274,1883,2253,2472,3182,3020,1
1270,1880,2253,2471,3176,3020,1
1265,1886,2250,2464,3181,3021,1
1255,1865,2233,2450,3146,3002,1
1253,1860,2219,2437,3126,2979,1
1244,1840,2200,2406,3101,2958,1
1242,1840,2196,2398,3080,2949,1
1249,1842,2197,2417,3103,2976,1
1281,1884,2249,2467,3183,3034,1
1292,1895,2269,2486,3181,3039,1
