911,1360,1283,445,116,94,6
929,1392,1322,451,118,94,6
938,1409,1347,468,113,93,6
941,1416,1359,458,110,93,6
307,418,298,309,59,50,6
307,426,313,360,64,50,6
319,441,330,408,67,52,6
320,453,347,468,65,51,6
320,450,342,421,61,48,6
327,454,348,417,66,47,6
329,465,345,473,67,54,6
345,497,386,544,69,56,6
349,497,378,458,68,55,6
361,498,379,385,69,55,6
362,518,389,392,65,52,6
392,553,429,412,68,53,6
453,641,487,304,73,54,6
552,748,570,294,84,69,6
711,1021,860,365,106,82,6
842,1264,1149,434,117,90,6
899,1343,1262,454,118,98,6
939,1405,1350,483,119,105,6
960,1435,1383,484,127,101,6
960,1439,1388,484,123,102,6
955,1439,1378,474,130,101,6
314,439,323,382,64,50,6
311,425,306,348,63,50,6
312,438,324,418,66,50,6
318,445,331,407,66,52,6
327,446,325,366,65,51,6
327,452,329,345,66,52,6
338,467,349,383,70,52,6
351,491,373,414,67,53,6
362,518,399,474,69,53,6
371,531,405,428,70,55,6
380,545,416,345,66,56,6
400,559,428,364,67,55,6
497,676,537,384,85,68,6
601,886,726,345,107,89,6
684,991,857,369,108,90,6
829,1221,1103,440,118,96,6
947,1398,1328,465,133,104,6
945,1417,1334,449,131,107,6
938,1420,1334,443,125,108,6
938,1428,1348,448,132,105,6
944,1435,1360,455,134,107,6
951,1437,1366,459,133,109,6
322,451,340,422,67,51,6
330,450,335,359,66,52,6
331,463,347,364,67,52,6
344,481,364,378,69,53,6
365,509,379,380,65,53,6
388,545,411,408,64,51,6
427,601,461,391,79,60,6
497,696,547,343,95,73,6
624,876,718,350,106,86,6
746,1086,967,416,123,102,6
871,1239,1137,442,140,111,6
880,1279,1188,466,137,110,6
931,1369,1294,462,135,110,6
942,1423,1331,440,136,113,6
931,1417,1320,432,135,112,6
929,1414,1318,420,133,111,6
934,1413,1314,415,132,107,6
932,1418,1316,417,131,107,6
375,535,406,444,64,54,6
410,581,440,401,65,55,6
529,748,591,325,93,77,6
698,1017,859,352,122,97,6
865,1247,1120,413,130,102,6
898,1337,1235,447,135,111,6
931,1381,1294,447,138,113,6
945,1409,1319,448,141,116,6
933,1415,1327,437,138,115,6
932,1406,1307,434,138,116,6
929,1402,1308,430,141,113,6
920,1409,1304,422,134,111,6
919,1410,1306,416,134,110,6
931,1418,1308,412,127,108,6
919,1377,1279,426,133,109,6
932,1400,1303,428,134,113,6
927,1407,1308,424,136,111,6
917,1400,1300,420,133,113,6
924,1400,1295,422,142,112,6
919,1405,1303,422,142,116,6
918,1404,1302,421,136,114,6
915,1404,1303,418,134,111,6
921,1416,1306,412,129,109,6
926,1408,1304,414,134,111,6
924,1410,1301,412,130,112,6
1300,2017,2536,2798,3809,3707,7
1250,1922,2407,2659,3581,3490,7
1222,1870,2342,2588,3479,3385,7
1188,1817,2275,2498,3359,3266,7
1234,1868,2347,2583,3484,3397,7
1265,1945,2433,2687,3664,3575,7
1195,1840,2316,2559,3419,3324,7
1198,1839,2309,2557,3426,3334,7
1223,1866,2324,2548,3447,3350,7
1259,1955,2460,2718,3706,3618,7
1225,1841,2328,2581,3402,3329,7
1187,1828,2304,2544,3448,3352,7
1249,1903,2381,2619,3540,3440,7
1268,1925,2424,2669,3600,3511,7
1180,1798,2241,2473,3326,3242,7
1204,1831,2276,2510,3396,3308,7
1200,1844,2301,2537,3447,3347,7
1188,1804,2260,2499,3326,3235,7
1195,1822,2290,2526,3406,3309,7
1188,1804,2274,2510,3402,3311,7
1208,1853,2317,2550,3482,3393,7
1215,1872,2326,2556,3489,3396,7
1193,1824,2288,2525,3395,3314,7
1205,1824,2287,2518,3409,3318,7
1180,1801,2266,2501,3350,3260,7
1177,1811,2288,2523,3385,3287,7
1171,1800,2257,2486,3342,3246,7
1225,1863,2336,2585,3470,3374,7
1223,1840,2312,2551,3445,3352,7
1185,1811,2269,2502,3415,3331,7
1256,1932,2423,2670,3620,3548,7
1171,1770,2209,2436,3255,3174,7
1156,1749,2175,2387,3202,3099,7
1156,1786,2233,2461,3295,3200,7
1185,1823,2271,2499,3336,3235,7
1234,1893,2361,2601,3489,3389,7
1285,1975,2498,2772,3749,3652,7
1221,1876,2355,2603,3482,3397,7
1193,1799,2248,2468,3326,3236,7
1309,1996,2533,2810,3789,3691,7
1286,1945,2450,2713,3635,3543,7
1281,1938,2441,2701,3638,3545,7
1106,1662,2059,2260,3045,2964,7
1114,1696,2133,2353,3170,3077,7
1193,1830,2284,2512,3381,3275,7
1300,2005,2551,2813,3799,3694,7
1263,1959,2497,2766,3736,3632,7
1244,1902,2389,2641,3538,3440,7
1228,1855,2315,2551,3443,3343,7
1305,1995,2512,2777,3749,3646,7
1275,1932,2430,2681,3599,3515,7
1234,1883,2385,2645,3563,3464,7
1275,1947,2448,2701,3628,3523,7
1267,1934,2410,2652,3600,3512,7
1307,1987,2492,2751,3730,3635,7
1273,1979,2493,2753,3739,3637,7
1246,1879,2358,2597,3530,3430,7
1284,1955,2462,2721,3685,3590,7
1310,2010,2536,2815,3842,3734,7
1247,1923,2401,2653,3623,3516,7
1260,1935,2429,2674,3670,3568,7
1333,2055,2600,2870,3763,3618,7
1265,1928,2439,2684,3613,3508,7
1199,1820,2267,2493,3391,3291,7
1279,1932,2447,2686,3665,3546,7
1257,1936,2452,2707,3604,3488,7
1339,2050,2595,2873,3817,3655,7
1249,1886,2383,2628,3524,3445,7
1268,1926,2414,2657,3650,3526,7
1324,1975,2490,2739,3672,3538,7
1284,1925,2404,2654,3534,3392,7
1246,1891,2376,2616,3536,3426,7
1195,1797,2238,2457,3376,3275,7
1226,1882,2363,2595,3569,3455,7
1211,1848,2323,2555,3473,3375,7
1301,1980,2497,2763,3736,3634,7
1266,1914,2411,2660,3603,3495,7
1264,1919,2412,2659,3623,3517,7
1265,1922,2422,2677,3609,3502,7
1202,1843,2313,2545,3411,3318,7
1218,1845,2310,2538,3454,3361,7
1249,1896,2386,2625,3568,3459,7
1214,1838,2302,2532,3441,3339,7
1222,1845,2318,2552,3467,3371,7
1235,1900,2387,2626,3592,3491,7
1228,1857,2324,2561,3483,3387,7
1312,1994,2514,2788,3731,3590,7
1257,1905,2386,2639,3597,3483,7
1247,1902,2391,2641,3584,3479,7
1253,1911,2424,2672,3590,3486,7
1212,1846,2323,2550,3464,3371,7
1199,1809,2265,2488,3375,3286,7
1257,1916,2415,2671,3624,3523,7
1251,1896,2399,2645,3533,3418,7
1219,1852,2320,2548,3460,3351,7
1257,1926,2425,2676,3649,3547,7
1237,1886,2377,2630,3545,3439,7
1189,1812,2260,2484,3366,3266,7
1231,1872,2354,2591,3527,3444,7
1284,1943,2439,2685,3659,3544,7
1377,2095,2659,2942,3757,3575,7
1316,1967,2490,2747,3545,3396,7
1257,1899,2380,2622,3568,3451,7
1236,1869,2357,2594,3512,3419,7
1244,1896,2393,2628,3587,3482,7
1184,1798,2256,2472,3372,3291,7
1227,1873,2358,2586,3523,3432,7
1279,1952,2469,2732,3701,3601,7
1225,1871,2351,2596,3484,3377,7
1216,1853,2325,2556,3464,3375,7
1267,1922,2422,2681,3648,3541,7
1208,1841,2307,2545,3433,3336,7
1198,1813,2270,2498,3368,3265,7
1270,1954,2466,2718,3704,3603,7
1234,1882,2362,2603,3534,3439,7
1286,1976,2495,2771,3711,3602,7
1241,1882,2356,2600,3487,3394,7
1231,1823,2277,2491,3398,3306,7
1191,1802,2240,2465,3352,3246,7
1268,1929,2438,2680,3676,3556,7
1210,1848,2319,2548,3468,3381,7
1210,1847,2319,2539,3461,3353,7
1225,1875,2357,2600,3555,3465,7
1264,1922,2411,2654,3621,3510,7
1264,1940,2459,2728,3647,3551,7
1208,1827,2290,2524,3397,3304,7
1214,1827,2284,2505,3453,3357,7
1281,1978,2499,2750,3765,3663,7
1218,1853,2330,2568,3468,3367,7
1221,1856,2329,2563,3498,3392,7
1299,1977,2494,2768,3761,3639,7
1247,1889,2377,2615,3599,3493,7
1298,1967,2480,2745,3735,3619,7
1209,1821,2287,2515,3379,3281,7
1194,1789,2220,2429,3329,3235,7
1269,1908,2411,2648,3612,3505,7
1235,1873,2342,2583,3525,3439,7
1231,1877,2357,2601,3515,3420,7
1196,1826,2281,2511,3413,3319,7
1234,1894,2377,2616,3588,3496,7
1271,1932,2439,2682,3677,3574,7
1231,1885,2363,2605,3533,3435,7
1239,1901,2382,2632,3615,3516,7
1285,1964,2477,2738,3729,3612,7
1258,1908,2402,2646,3611,3505,7
1246,1901,2402,2659,3593,3501,7
1229,1869,2351,2588,3504,3399,7
1263,1933,2441,2706,3675,3567,7
1274,1943,2456,2713,3672,3566,7
1239,1882,2366,2607,3547,3453,7
1243,1899,2392,2634,3589,3481,7
1217,1849,2331,2557,3349,3212,7
1253,1901,2393,2624,3430,3336,7
1283,1945,2470,2710,3608,3469,7
1245,1887,2398,2629,3465,3325,7
1203,1834,2323,2548,3334,3200,7
1193,1816,2298,2514,3298,3162,7
1203,1821,2300,2512,3298,3173,7
1237,1884,2346,2557,3399,3290,7
1250,1878,2353,2557,3431,3325,7
1204,1844,2320,2534,3378,3257,7
1163,1779,2242,2440,3223,3099,7
1161,1772,2229,2427,3197,3076,7
1183,1778,2227,2416,3190,3072,7
1218,1809,2277,2489,3290,3168,7
1321,1985,2537,2792,3637,3501,7
1245,1930,2461,2715,3589,3494,7
1207,1848,2332,2559,3389,3282,7
1227,1840,2327,2550,3333,3231,7
1207,1809,2260,2468,3263,3159,7
1231,1827,2286,2498,3315,3213,7
1336,1943,2466,2710,3528,3405,7
1291,1927,2446,2692,3509,3368,7
1263,1924,2426,2657,3525,3428,7
1218,1858,2351,2582,3370,3260,7
1216,1870,2353,2566,3394,3284,7
1216,1860,2332,2534,3367,3267,7
1218,1834,2294,2494,3330,3239,7
1235,1851,2312,2522,3351,3251,7
1206,1798,2247,2448,3230,3135,7
1165,1770,2216,2411,3180,3085,7
1243,1895,2383,2606,3470,3362,7
908,1325,1596,1768,2327,2245,8
931,1336,1628,1819,2342,2271,8
947,1405,1716,1929,2456,2355,8
945,1402,1713,1929,2443,2357,8
954,1385,1693,1888,2396,2308,8
896,1293,1569,1737,2258,2210,8
965,1440,1760,1982,2527,2407,8
992,1456,1765,1947,2516,2387,8
972,1445,1764,1948,2474,2373,8
954,1395,1690,1882,2415,2317,8
951,1381,1685,1860,2409,2317,8
968,1398,1694,1875,2418,2325,8
930,1364,1655,1823,2367,2273,8
882,1276,1543,1710,2249,2200,8
868,1238,1516,1684,2226,2191,8
1003,1461,1799,2029,2587,2470,8
987,1433,1748,1949,2510,2394,8
973,1419,1731,1918,2453,2352,8
962,1400,1702,1893,2416,2322,8
944,1356,1648,1829,2362,2279,8
918,1317,1601,1766,2300,2244,8
910,1313,1600,1776,2312,2246,8
903,1308,1590,1769,2307,2242,8
896,1285,1565,1734,2257,2204,8
866,1256,1521,1695,2212,2172,8
860,1234,1513,1675,2225,2197,8
964,1405,1717,1927,2476,2372,8
988,1457,1792,2027,2595,2478,8
982,1441,1759,1964,2536,2429,8
961,1401,1709,1889,2450,2352,8
956,1390,1698,1881,2419,2322,8
947,1389,1685,1861,2402,2306,8
927,1354,1651,1819,2351,2265,8
895,1288,1560,1729,2275,2212,8
876,1258,1522,1686,2232,2185,8
873,1252,1512,1681,2216,2172,8
881,1268,1544,1716,2227,2186,8
869,1256,1519,1690,2229,2172,8
877,1247,1520,1710,2227,2193,8
977,1446,1763,1985,2562,2436,8
963,1399,1710,1908,2453,2363,8
953,1388,1692,1882,2421,2325,8
944,1387,1688,1876,2404,2312,8
938,1366,1666,1847,2373,2286,8
931,1350,1642,1832,2356,2271,8
913,1322,1606,1794,2332,2253,8
884,1278,1553,1721,2259,2209,8
863,1245,1501,1664,2196,2157,8
880,1282,1550,1721,2255,2196,8
900,1312,1591,1772,2302,2222,8
894,1295,1570,1749,2294,2231,8
939,1354,1654,1852,2388,2321,8
938,1353,1643,1821,2351,2282,8
942,1381,1683,1874,2396,2310,8
943,1379,1680,1867,2388,2293,8
952,1377,1677,1856,2393,2303,8
940,1399,1701,1900,2441,2336,8
932,1372,1667,1847,2378,2290,8
894,1310,1591,1767,2293,2231,8
894,1295,1574,1749,2270,2223,8
894,1289,1566,1729,2265,2210,8
924,1340,1647,1843,2359,2279,8
910,1336,1626,1808,2371,2293,8
948,1385,1705,1908,2440,2371,8
917,1325,1613,1794,2314,2245,8
920,1332,1617,1782,2340,2254,8
918,1360,1672,1868,2405,2308,8
926,1373,1680,1871,2376,2280,8
910,1296,1587,1765,2277,2215,8
890,1293,1569,1747,2262,2220,8
923,1340,1634,1830,2351,2275,8
923,1348,1648,1830,2354,2284,8
910,1335,1627,1806,2371,2287,8
944,1397,1702,1900,2469,2368,8
914,1356,1652,1845,2387,2289,8
934,1364,1659,1833,2377,2272,8
924,1349,1635,1802,2339,2240,8
889,1299,1578,1743,2264,2187,8
870,1266,1536,1692,2227,2175,8
1103,1600,1928,2098,2685,2567,8
1103,1587,1918,2094,2673,2557,8
1101,1580,1907,2082,2662,2551,8
1119,1620,1949,2128,2713,2596,8
1106,1602,1924,2103,2685,2568,8
1096,1582,1903,2069,2650,2541,8
1136,1632,1966,2144,2745,2611,8
1110,1600,1931,2106,2696,2582,8
1112,1615,1940,2118,2700,2574,8
1123,1618,1948,2128,2724,2604,8
1098,1588,1918,2093,2653,2541,8
1100,1589,1919,2089,2664,2553,8
1116,1611,1943,2114,2705,2593,8
1110,1603,1940,2106,2698,2590,8
1123,1632,1970,2145,2731,2603,8
1113,1599,1929,2103,2671,2558,8
1108,1594,1928,2103,2667,2556,8
1110,1599,1930,2109,2680,2568,8
1125,1620,1954,2129,2721,2596,8
1128,1631,1968,2139,2744,2619,8
1116,1610,1940,2111,2689,2569,8
1135,1639,1977,2148,2755,2616,8
1128,1629,1967,2151,2736,2598,8
1128,1628,1964,2154,2729,2602,8
1123,1613,1944,2123,2700,2573,8
1129,1632,1960,2137,2731,2601,8
1133,1645,1973,2154,2750,2617,8
1116,1617,1950,2117,2715,2587,8
1117,1619,1953,2124,2718,2588,8
1145,1656,1995,2183,2793,2648,8
1138,1654,1982,2159,2754,2610,8
1137,1646,1984,2160,2749,2623,8
1136,1642,1984,2155,2754,2614,8
1124,1625,1961,2143,2714,2590,8
1119,1621,1951,2129,2721,2598,8
1116,1620,1951,2132,2729,2594,8
1109,1604,1938,2116,2700,2574,8
1130,1642,1984,2159,2752,2609,8
1158,1672,2011,2203,2837,2691,8
1162,1671,2007,2202,2817,2673,8
1150,1672,2005,2182,2793,2644,8
1153,1669,2017,2187,2798,2660,8
1154,1662,2012,2198,2793,2647,8
1146,1648,1994,2178,2768,2636,8
1123,1623,1951,2128,2718,2597,8
1107,1601,1930,2107,2686,2567,8
1100,1590,1917,2092,2666,2547,8
1126,1636,1975,2144,2730,2602,8
1143,1652,1999,2179,2793,2652,8
1151,1661,2001,2187,2805,2664,8
1141,1646,1982,2173,2770,2636,8
1140,1648,1995,2173,2754,2618,8
1154,1671,2017,2200,2781,2633,8
1161,1682,2037,2220,2820,2662,8
1148,1661,2012,2194,2800,2658,8
1125,1631,1966,2146,2747,2616,8
1108,1595,1921,2098,2678,2565,8
1097,1585,1912,2087,2663,2538,8
1110,1617,1942,2122,2701,2570,8
1156,1664,2006,2187,2799,2656,8
1147,1659,1999,2184,2805,2665,8
1146,1654,1996,2180,2796,2654,8
1137,1639,1975,2156,2757,2618,8
1149,1660,2000,2177,2771,2625,8
1155,1672,2019,2196,2785,2633,8
1162,1680,2036,2216,2812,2652,8
1158,1676,2031,2212,2814,2666,8
1142,1651,1994,2179,2780,2633,8
1112,1603,1940,2118,2697,2579,8
1095,1584,1908,2081,2650,2541,8
1113,1623,1955,2130,2714,2580,8
1186,1701,2055,2245,2863,2699,8
1164,1661,2013,2200,2804,2659,8
1154,1660,2007,2204,2810,2670,8
1159,1673,2023,2212,2833,2683,8
1140,1650,1994,2181,2783,2644,8
1139,1649,1993,2190,2778,2643,8
1142,1656,2007,2190,2779,2633,8
1149,1671,2029,2218,2806,2657,8
1155,1670,2026,2202,2801,2658,8
1149,1671,2019,2203,2801,2652,8
1120,1628,1962,2139,2725,2590,8
1096,1586,1911,2081,2653,2530,8
1119,1619,1954,2128,2715,2578,8
1173,1688,2037,2225,2829,2668,8
1203,1744,2105,2293,2924,2753,8
1162,1678,2035,2218,2829,2685,8
1135,1645,1986,2176,2789,2651,8
1172,1684,2038,2231,2851,2699,8
1157,1688,2031,2211,2831,2671,8
1164,1689,2039,2223,2838,2682,8
1146,1657,1998,2198,2807,2658,8
